cases;deaths;countriesAndTerritories;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
0;0;South Korea;Asia;0
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0
0;0;Thailand;Asia;0.00143625
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
0;0;China;Asia;0.00223186
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00078827
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
0;0;South Korea;Asia;0
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0
0;0;Thailand;Asia;0.00143625
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
4;0;China;Asia;0.00132517
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00078827
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
0;0;South Korea;Asia;0
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0
1;0;Thailand;Asia;0.00287251
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
17;0;China;Asia;0.00251084
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00078827
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
0;0;South Korea;Asia;0
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0
0;0;Thailand;Asia;0.00287251
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
136;1;China;Asia;0.01095005
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00078827
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
0;0;South Korea;Asia;0
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0
0;0;Thailand;Asia;0.00287251
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
19;0;China;Asia;0.01227521
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00078827
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
1;0;South Korea;Asia;0.00195216
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0
0;0;Thailand;Asia;0.00287251
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
151;3;China;Asia;0.02280679
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00078827
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
0;0;South Korea;Asia;0.00195216
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
1;0;Taiwan;Asia;0.0042063
0;0;Thailand;Asia;0.00287251
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
1;0;United States of America;America;0.00030389
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
140;11;China;Asia;0.03257116
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00078827
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
0;0;South Korea;Asia;0.00195216
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0.0042063
2;0;Thailand;Asia;0.00574501
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0.00030389
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
97;0;China;Asia;0.03933648
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00078827
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0
0;0;South Korea;Asia;0.00195216
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0.0042063
0;0;Thailand;Asia;0.00574501
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0.00030389
0;0;Vietnam;Asia;0
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
259;9;China;Asia;0.05740057
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
1;0;Japan;Asia;0.00157654
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
3;0;Singapore;Asia;0.05168544
1;0;South Korea;Asia;0.00390432
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0.0042063
0;0;Thailand;Asia;0.00574501
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0.00030389
2;0;Vietnam;Asia;0.00207335
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
1;0;Australia;Oceania;0.00396775
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0
0;0;Japan;Other;
441;15;China;Asia;0.08815835
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
3;0;France;Europe;0.00447675
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00157654
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
3;0;Malaysia;Asia;0.00938973
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
1;0;Nepal;Asia;0.00349544
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0.05168544
0;0;South Korea;Asia;0.00390432
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
2;0;Taiwan;Asia;0.01261889
1;0;Thailand;Asia;0.00718127
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
1;0;United States of America;America;0.00060778
0;0;Vietnam;Asia;0.00207335
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
3;0;Australia;Oceania;0.015871
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
1;0;Canada;America;0.00267301
0;0;Japan;Other;
665;15;China;Asia;0.13453912
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0.00447675
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
1;0;Japan;Asia;0.00236481
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
1;0;Malaysia;Asia;0.01251964
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0.00349544
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
1;0;Singapore;Asia;0.06891391
1;0;South Korea;Asia;0.00585648
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
0;0;Taiwan;Asia;0.01261889
0;0;Thailand;Asia;0.00718127
0;0;United Arab Emirates;Asia;0
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0.00060778
0;0;Vietnam;Asia;0.00207335
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0.015871
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
0;0;Cambodia;Asia;0
0;0;Canada;America;0.00267301
0;0;Japan;Other;
787;25;China;Asia;0.18942885
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0.00447675
0;0;Georgia;Europe;0
0;0;Germany;Europe;0
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
0;0;Japan;Asia;0.00236481
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0.01251964
0;0;Mexico;America;0.00078385
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0.00349544
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
0;0;Singapore;Asia;0.06891391
1;0;South Korea;Asia;0.00780864
0;0;Spain;Europe;0
0;0;Sri Lanka;Asia;0
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
2;0;Taiwan;Asia;0.02103148
3;0;Thailand;Asia;0.01005378
1;0;United Arab Emirates;Asia;0.01023486
0;0;United Kingdom;Europe;0
3;0;United States of America;America;0.00151946
0;0;Vietnam;Asia;0.00207335
0;0;Afghanistan;Asia;0
0;0;Algeria;Africa;0
0;0;Armenia;Europe;0
0;0;Australia;Oceania;0.015871
0;0;Austria;Europe;0
0;0;Azerbaijan;Europe;0
0;0;Bahrain;Asia;0
0;0;Belarus;Europe;0
0;0;Belgium;Europe;0
0;0;Brazil;America;0
1;0;Cambodia;Asia;0.00606555
1;0;Canada;America;0.00534602
0;0;Japan;Other;
1753;25;China;Asia;0.31169276
0;0;Croatia;Europe;0
0;0;Czechia;Europe;0
0;0;Denmark;Europe;0
0;0;Dominican Republic;America;0
0;0;Ecuador;America;0
0;0;Egypt;Africa;0
0;0;Estonia;Europe;0
0;0;Finland;Europe;0
0;0;France;Europe;0.00447675
0;0;Georgia;Europe;0
1;0;Germany;Europe;0.00120454
0;0;Greece;Europe;0
0;0;Iceland;Europe;0
0;0;India;Asia;0
0;0;Indonesia;Asia;0
0;0;Iran;Asia;0
0;0;Iraq;Asia;0
0;0;Ireland;Europe;0
0;0;Israel;Asia;0
0;0;Italy;Europe;0
1;0;Japan;Asia;0.00315307
0;0;Kuwait;Asia;0
0;0;Lebanon;Asia;0
0;0;Lithuania;Europe;0
0;0;Luxembourg;Europe;0
0;0;Malaysia;Asia;0.01251964
0;0;Mexico;America;0
0;0;Monaco;Europe;0
0;0;Nepal;Asia;0.00349544
0;0;Netherlands;Europe;0
0;0;New Zealand;Oceania;0
0;0;Nigeria;Africa;0
0;0;North Macedonia;Europe;0
0;0;Norway;Europe;0
0;0;Oman;Asia;0
0;0;Pakistan;Asia;0
0;0;Philippines;Asia;0
0;0;Qatar;Asia;0
0;0;Romania;Europe;0
0;0;Russia;Europe;0
0;0;San Marino;Europe;0
1;0;Singapore;Asia;0.08614239
0;0;South Korea;Asia;0.00780864
0;0;Spain;Europe;0
1;0;Sri Lanka;Asia;0.00468961
0;0;Sweden;Europe;0
0;0;Switzerland;Europe;0
2;0;Taiwan;Asia;0.02944408
6;0;Thailand;Asia;0.0186713
0;0;United Arab Emirates;Asia;0.01023486
0;0;United Kingdom;Europe;0
0;0;United States of America;America;0.00151946
0;0;Vietnam;Asia;0.00207335
